"Time","Events","Pmask","Flow","Vte","Vti","Vte/kg","Vti/kg","Leak","Resp Rate","Flow (raw)","Rib Bnd","Abd Bnd","Test","SpO2","Pulse Rate","Perfusion Index","SpCO","SpMET","SpHb","SpOC","Desaturation Index","PI Delta","PVI","RR","Optical Alarm Status","Acoustic Alarm Status","Exception Message","Exception 1 Message","Acoustic Exception Message","Error","Oxygen","CO2"
0:02:25.000,,5.1836,-0.0321,3.3535,23.8888,7.59,36.1951,0,38.0952,99.9783,0,0,57313,44,171,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:25.500,"insp",24.7987,2.5878,3.4735,10.7203,5.2629,36.1951,21,34.5821,2841.3365,0,0,57413,44,171,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:26.000,"insp",23.9151,3.7282,3.4735,38.0067,5.2629,36.1951,30,34.5821,3475.2363,0,0,57513,44,170,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:26.500,"insp+exp",5.2425,-0.1429,3.0576,42.2929,5.2629,64.0801,41,34.5821,-30.5833,0,0,57613,44,170,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.9,0
0:02:27.000,"insp",24.5042,2.8535,3.1701,11.6739,4.8032,64.0801,51,39.3443,3296.5578,0,0,57713,43,168,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.9,0
0:02:27.500,"insp",25.0932,1.6939,3.1701,35.9185,4.8032,64.0801,63,39.3443,1751.6406,0,0,57813,43,168,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.9,0
0:02:28.000,"insp+exp",4.7123,0.4636,2.7999,0.9488,4.2423,56.2031,69,50.2092,347.98,0,0,57913,43,164,2.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.9,0
0:02:28.500,"insp+exp",24.9754,2.2636,0.41,13.6066,0.6213,2.119,72,196.7213,2275.2324,0,0,58013,43,164,2.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:29.000,,18.0836,0.9211,0.41,35.2988,0.6213,2.119,78,196.7213,-810.9053,0,0,58112,43,160,2.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:29.500,"exp",5.2425,-0.0468,3.5696,35.7907,0.6213,54.2283,85,196.7213,59.987,0,0,58212,43,160,2.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:30.000,"exp+insp",26.1535,0.3358,3.8757,2.5939,5.8722,54.2283,86,37.8549,73.3174,0,0,58313,45,156,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:30.500,"exp+insp",5.4192,-0.119,3.6111,2.9448,5.8722,4.4618,79,37.8549,106.6435,0,0,58413,45,156,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:31.000,"exp+insp",5.8904,-1.0111,5.7228,2.9448,5.8722,4.4618,68,37.8549,-667,0,0,58513,45,156,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:31.500,,5.3014,-0.2929,7.9905,2.9448,5.8722,4.4618,55,37.8549,-171.2667,0,0,58612,45,156,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:32.000,"insp",26.448,0.2111,8.0801,3.3949,12.2425,4.4618,45,29.9252,-140.6833,0,0,58712,45,156,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:32.500,"insp",26.0357,0.2693,8.0801,5.0549,12.2425,4.4618,35,29.9252,569.3261,0,0,58813,45,156,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:33.000,"insp+exp",5.3603,-0.1667,5.7997,5.1686,12.2425,7.8312,21,29.9252,-326.7727,0,0,58914,51,156,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:33.500,"insp",26.3891,0.1348,6.1131,2.6943,9.2623,7.8312,0,42.4028,99.9783,0,0,59014,51,156,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:34.000,"insp+exp",11.5452,-0.9529,0.5319,3.4128,9.2623,5.1709,0,42.4028,-1244.6583,0,0,59114,51,159,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:34.500,"insp+exp",5.537,-0.4917,5.4962,3.4128,9.2623,5.1709,0,42.4028,-431.5818,0,0,59214,51,159,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:35.000,"insp+exp",26.2713,0.2322,6.3432,5.1264,9.611,5.1709,0,40,226.6174,0,0,59313,51,163,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:35.500,,20.3809,-0.0136,6.3432,5.6199,9.611,5.1709,0,40,-1793.5457,0,0,59413,51,163,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:36.000,"exp",5.2425,-0.0939,4.1493,5.6199,9.611,8.515,0,40,-134.5667,0,0,59514,51,166,2.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:36.500,"insp",26.3302,0.2788,4.4587,2.7021,6.7556,8.515,0,36.9231,166.6304,0,0,59614,51,166,2.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:37.000,"insp",26.3302,0.028,4.4587,3.02,6.7556,8.515,0,36.9231,126.6391,0,0,59713,52,166,2.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:37.500,"exp",5.3603,-0.2203,3.9078,3.0972,6.7556,4.6928,0,36.9231,-152.9167,0,0,59812,52,166,2.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:38.000,"exp+insp",26.1535,0.3701,4.4001,2.1939,6.6668,4.6928,0,38.7097,233.2826,0,0,59912,52,169,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:38.500,"exp+insp",26.0946,0.4821,4.4001,3.6973,6.6668,4.6928,0,38.7097,389.36,0,0,60012,52,169,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:39.000,"exp+insp",5.3603,-0.1745,6.1143,4.3402,6.6668,6.5761,0,38.7097,-214.0833,0,0,60113,50,170,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.9,0
0:02:39.500,"insp",26.0946,0.6284,6.7677,1.565,10.254,6.5761,0,38.961,306.6,0,0,60213,50,170,2.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.9,0
0:02:40.000,"insp",25.9179,0.6685,6.7677,5.0133,10.254,6.5761,0,38.961,866.4947,0,0,60313,49,170,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.9,0
0:02:40.500,"insp+exp",5.3014,-0.2175,3.2043,7.7443,10.254,11.7338,0,38.961,-6.1167,0,0,60413,49,170,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.9,0
0:02:41.000,"insp+exp",19.8507,1.1227,3.8045,0.4299,5.7644,11.7338,0,38.3387,1307.9946,0,0,60513,50,172,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.9,0
0:02:41.500,"insp+exp",25.8001,0.9287,3.8045,6.9565,5.7644,11.7338,0,38.3387,770.3,0,0,60613,50,172,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:42.000,"exp",6.9507,-1.6997,3.4752,12.3162,5.7644,18.6609,0,38.3387,-1458.1167,0,0,60713,50,173,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:42.500,"exp+insp",13.4891,1.1059,7.8985,0.0109,11.9674,18.6609,0,39.0879,1835.0566,0,0,60813,50,174,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:43.000,"exp+insp",25.859,0.8113,7.8985,7.812,11.9674,18.6609,0,39.0879,797.7842,0,0,60913,50,174,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:43.500,"exp+insp",5.8904,-0.4593,2.2829,12.346,11.9674,18.706,0,39.0879,-338.4182,0,0,61013,52,174,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:44.000,,5.2425,-0.187,3.6915,12.346,11.9674,18.706,22,39.0879,-214.0833,0,0,61113,52,174,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:44.500,"insp",25.3878,1.6106,4.7764,6.8923,7.2369,18.706,29,36.1446,1529.2703,0,0,61213,52,174,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:45.000,"insp",24.9754,2.1371,4.7764,20.4316,7.2369,18.706,41,36.1446,2347.8098,0,0,61314,52,174,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:45.500,"insp+exp",5.0069,0.1318,5.4047,22.3008,7.2369,33.7891,49,36.1446,206.6218,0,0,61414,52,174,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:46.000,"insp",24.2686,2.6695,6.2825,4.0286,9.519,33.7891,55,35.1906,3371.007,0,0,61513,52,174,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:46.500,"insp",24.5042,3.1888,6.2825,25.7045,9.519,33.7891,57,35.1906,3222.1086,0,0,61613,53,173,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:47.000,"insp+exp",4.6534,0.5723,0.228,0.0027,0.3454,60.6959,59,52.6316,725.6392,0,0,61713,53,173,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:47.500,"insp+exp",20.911,1.4431,1.8737,0.7086,2.8389,2.3009,60,127.6596,2333.2943,0,0,61813,53,174,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:48.000,,23.7384,4.4383,1.8737,31.7034,2.8389,2.3009,54,127.6596,4541.7586,0,0,61913,53,174,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:48.500,,6.0082,0.3083,1.8737,63.8973,2.8389,2.3009,49,127.6596,-159.0333,0,0,62013,53,174,2.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:49.000,"exp+insp",5.6548,-0.6463,0.3136,0.8708,1.6326,1.3193,52,45.283,-756.775,0,0,62113,53,174,2.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:49.500,"exp+insp",22.8549,5.7556,1.4905,22.8953,2.2583,1.3193,41,171.4286,6017.423,0,0,62213,53,173,2.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:50.000,,23.1494,6.0678,1.4905,78.4833,2.2583,1.3193,28,171.4286,5783.5777,0,0,62313,53,173,2.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:50.500,,3.8877,1.1644,1.4905,91.7655,2.2583,1.3193,0,171.4286,1031.4,0,0,62413,53,174,2.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:51.000,,22.7371,4.0673,1.4905,102.6287,2.2583,1.3193,0,171.4286,5085.6059,0,0,62512,53,174,2.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:51.500,,22.6782,6.1525,1.4905,151.6012,2.2583,1.3193,0,171.4286,6329.2172,0,0,62612,53,174,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:52.000,,5.0069,0.2433,1.4905,170.4338,2.2583,1.3193,0,171.4286,159.9652,0,0,62711,53,174,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:52.500,"exp+insp",1.0603,4.6903,0.6859,11.5523,1.0393,258.4524,0,19.8675,4938.6199,0,0,62811,56,173,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:53.000,"exp+insp",1.237,4.4324,0.6859,49.3953,1.0393,258.4524,0,19.8675,4424.1699,0,0,62910,56,173,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:53.500,"exp+insp",5.1247,-0.0441,0.2996,65.0961,1.0393,98.6305,0,19.8675,-73.4,0,0,63010,56,173,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:54.000,"exp+insp",4.7123,0.3439,0.7105,-0.0003,1.0766,98.6305,0,32.6087,299.9348,0,0,63111,56,173,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:54.500,"exp+insp",26.0946,0.6132,0.3502,2.2284,0.5306,0.9079,0,181.8182,441.085,0,0,63211,56,173,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:55.000,"exp+insp",26.2713,0.2512,0.3502,5.5123,0.5306,0.9079,0,181.8182,233.2826,0,0,63311,56,173,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:55.500,"exp+insp",5.7137,-0.5846,6.9759,5.9765,0.5306,9.0553,35,181.8182,-564.4,0,0,63411,56,173,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.2,0
0:02:56.000,"exp+insp",25.6823,0.9224,8.6278,2.1692,13.0724,9.0553,47,39.0879,852.7526,0,0,63512,56,173,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:56.500,,26.448,0.1256,8.6278,6.0765,13.0724,9.0553,50,39.0879,0,0,0,63612,59,175,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:57.000,"exp",5.7726,-0.5858,4.0732,5.9879,13.0724,9.0726,53,39.0879,-551.575,0,0,63712,59,175,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:57.500,"exp+insp",20.7932,0.5124,8.3497,0.3781,12.651,9.0726,40,37.3832,680.9783,0,0,63812,59,175,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:58.000,"exp+insp",26.1535,0.3083,8.3497,12.0099,12.651,9.0726,26,37.3832,451.43,0,0,63912,59,175,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:58.500,"exp",12.9,-1.0716,0.7258,13.0513,12.651,19.7747,0,37.3832,-1073.8916,0,0,64011,59,176,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:59.000,"exp",5.2425,-0.1423,4.6945,13.0513,12.651,19.7747,0,37.3832,-73.4,0,0,64111,59,176,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:02:59.500,"exp+insp",26.5069,0.1931,5.0606,2.1812,7.6676,19.7747,0,34.384,66.6522,0,0,64211,59,176,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:03:00.000,"exp+insp",26.2713,0.1062,0.2311,2.7252,7.6676,4.129,0,34.384,233.2826,0,0,64311,59,176,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:03:00.500,,5.5959,-0.5014,7.2739,2.7252,7.6676,4.129,0,34.384,-396.6455,0,0,64411,59,176,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:03:01.000,,5.8904,-0.463,8.2035,2.7252,7.6676,4.129,0,34.384,-551.575,0,0,64512,59,176,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:03:01.500,"insp",26.3891,0.2664,8.5268,5.0209,12.9194,4.129,0,32.4324,113.3087,0,0,64612,59,176,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:03:02.000,"insp+exp",6.9507,-0.9317,2.5558,5.6548,12.9194,8.5679,0,32.4324,-893.5158,0,0,64711,59,176,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:03:02.500,"insp+exp",5.4192,-0.4347,6.5006,5.6548,12.9194,8.5679,0,32.4324,-525.925,0,0,64811,59,176,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:03:03.000,"insp",26.3302,0.2875,8.5015,5.0009,12.8811,8.5679,0,36.036,186.6261,0,0,64911,59,176,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:03:03.500,"insp",20.7932,-0.1892,8.5015,5.8954,12.8811,8.5679,0,36.036,-1587.6258,0,0,65011,59,177,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:03:04.000,"exp+insp",5.537,-0.5643,6.8088,5.8954,12.8811,8.9324,0,36.036,-551.575,0,0,65112,59,177,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.6,0
0:03:04.500,"insp",17.6713,1.4297,8.7994,0.4989,13.3324,8.9324,0,34.6821,1904.5703,0,0,65212,59,177,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.3,0
0:03:05.000,,26.5069,-0.0484,8.7994,6.4436,13.3324,8.9324,0,34.6821,-42.8167,0,0,65312,59,177,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.3,0
0:03:05.500,"exp",9.8959,-1.1916,1.0132,6.4894,13.3324,9.8325,0,34.6821,-1287.35,0,0,65412,60,177,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.3,0
0:03:06.000,"exp",5.537,-0.5429,6.6234,6.4894,13.3324,9.8325,0,34.6821,-466.5182,0,0,65512,60,177,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,48.3,0
0:03:06.500,"exp+insp",26.2713,0.5496,8.8732,5.9984,13.4442,9.8325,0,32.967,259.9435,0,0,76,60,177,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,47.8,0
0:03:07.000,,26.448,0.0376,8.8732,6.4639,13.4442,9.8325,0,32.967,59.987,0,0,176,60,177,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,47.8,0
0:03:07.500,"exp",5.3603,-0.2024,4.6221,6.5138,13.4442,9.8694,0,32.967,-171.2667,0,0,275,60,177,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,47.8,0
0:03:08.000,"exp",6.0671,-0.2951,6.4674,6.5138,13.4442,9.8694,0,32.967,-256.9,0,0,375,60,177,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,47.8,0
0:03:08.500,"exp+insp",26.3891,0.157,6.65,3.8979,10.0757,9.8694,0,33.7079,133.3043,0,0,476,60,177,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,47.4,0
0:03:09.000,"exp",5.7726,-0.5458,6.0908,5.2289,10.0757,7.9225,0,33.7079,-280.1909,0,0,576,60,177,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,47.4,0
0:03:09.500,"exp+insp",25.859,0.8565,6.9708,0.5934,10.5618,7.9225,0,43.7956,399.705,0,0,676,68,178,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,47.4,0
0:03:10.000,"exp+insp",26.448,0.0534,6.9708,2.0338,10.5618,7.9225,0,43.7956,86.6478,0,0,776,68,178,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,47.4,0
0:03:10.500,"exp+insp",5.3014,-0.1739,5.244,2.1736,10.5618,3.2933,0,43.7956,26.6609,0,0,876,68,178,2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,47.9,0
0:03:11.000,"insp",26.3302,0.2914,4.9119,4.2181,7.4423,3.2933,0,45.6274,186.6261,0,0,976,68,178,2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,47.9,0
0:03:11.500,"insp+exp",10.7795,-2.0037,1.678,4.9086,7.4423,7.4373,0,45.6274,-1852.3801,0,0,1076,72,177,2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,47.9,0
0:03:12.000,"insp+exp",5.537,-0.4496,7.271,4.9086,7.4423,7.4373,0,45.6274,-338.4182,0,0,1175,72,177,2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,47.9,0
0:03:12.500,"insp+exp",26.3302,0.0929,7.6544,5.7656,11.5975,7.4373,0,44.9438,166.6304,0,0,1275,72,177,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,47.9,0
0:03:13.000,"insp+exp",5.7726,-0.4844,5.6819,6.0096,11.5975,9.1055,0,44.9438,-373.3545,0,0,1375,72,177,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,47.9,0
0:03:13.500,"insp",23.5028,1.7209,7.9866,1.0953,12.1009,9.1055,0,43.7956,2015.7918,0,0,1476,72,176,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,47.9,0
0:03:14.000,"insp",26.5069,0.0331,7.9866,5.9357,12.1009,9.1055,0,43.7956,-55.05,0,0,1576,72,176,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,47.9,0
0:03:14.500,"insp+exp",5.4192,-0.2701,4.9831,6.0013,12.1009,9.0929,0,43.7956,-214.0833,0,0,1676,73,176,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,47.9,0
0:03:15.000,"insp+exp",25.859,1.0215,7.2777,3.5882,11.0268,9.0929,0,43.0108,736.8043,0,0,1776,73,176,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:15.500,,25.9768,0.0326,7.2777,5.1141,11.0268,9.0929,0,43.0108,-48.9333,0,0,1876,70,177,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:16.000,"exp",5.4781,-0.2946,7.9539,5.1095,11.0268,7.7416,0,43.0108,-189.6167,0,0,1976,70,177,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:16.500,"exp+insp",26.448,0.1894,8.4537,5.6024,12.8086,7.7416,0,44.4444,153.3,0,0,2075,70,177,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:17.000,"exp+insp",8.011,-1.0325,2.0846,6.0282,12.8086,9.1336,0,44.4444,-893.5158,0,0,2176,70,177,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:17.500,,5.5959,-0.1251,6.1941,6.0282,12.8086,9.1336,0,44.4444,0,0,0,2276,70,177,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:18.000,"insp",26.3302,0.1496,6.2476,3.5699,9.466,9.1336,0,44.1176,179.9609,0,0,2376,70,177,1.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:18.500,"insp+exp",5.7137,-0.5145,5.2719,3.9488,9.466,5.983,0,44.1176,-564.4,0,0,2477,71,178,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:19.000,"insp+exp",25.211,1.9383,7.3543,1.5336,11.1429,5.983,0,44.2804,1751.6406,0,0,2577,71,178,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:19.500,,26.448,0.0177,7.3543,5.3106,11.1429,5.983,0,44.2804,33.3261,0,0,2677,75,178,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:20.000,"exp",5.3603,-0.2288,4.201,5.3885,11.1429,8.1643,0,44.2804,-122.3333,0,0,2776,75,178,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:20.500,"exp+insp",25.6823,1.0194,5.1738,1.3221,7.839,8.1643,0,39.4737,680.9783,0,0,2876,76,179,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:21.000,"exp+insp",26.2713,0.2658,5.1738,3.0591,7.839,8.1643,0,39.4737,273.2739,0,0,2976,76,179,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
0:03:21.500,"exp",5.8904,-0.8184,6.1541,3.5772,7.839,5.42,0,39.4737,-852.2105,0,0,3075,76,179,1.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,32,0,2048,0,0,0,48.5,0
